dat...date.name.,SPOUT.LEFT.BOTTOM.1FI33513.PV,ROOF.HT.BAY.TOTAL.PWR.1CLBAYTOT_CPV,l_n.2_glass,TMP.GLASS..LEFT.EXIT.1TIC30109.PV,S_AB7_C4_L,re_btm_up_dn,cluster
2016-04-18 11,-0.23358244,-1.084623434,-0.252680222,0.183091108,-0.236766815,0.440068809,-0.747454908
2016-04-18 12,-0.142320728,-1.095997593,-0.246326249,0.176706179,-0.237876434,0.459861638,-0.747454908
2016-04-18 13,-0.029958415,-1.083818731,-0.247309039,0.17576496,-0.247066244,0.46902089,-0.747454908
2016-04-18 14,0.052357868,-1.078635314,-0.247486204,0.173034916,-0.230095326,0.478144776,-0.747454908
2016-04-18 15,0.08410856,-1.080336872,-0.246722214,0.172644381,-0.16549824,0.487839251,-0.747454908
2016-04-18 16,0.017172791,-1.056820485,-0.248070895,0.171685301,-0.153510105,0.489282381,-0.747454908
2016-04-18 17,-0.137179784,-1.035609023,-0.249578087,0.169063918,-0.138889089,0.461737303,-0.747454908
2016-04-18 18,-0.253069095,-1.035304847,-0.247043144,0.16446997,-0.13381883,0.452077408,-0.747454908
2016-04-18 19,-0.282811571,-1.03513905,-0.24762812,0.163844324,-0.132453113,0.424404487,-0.747454908
2016-04-18 20,-0.313536774,-1.036876448,-0.246758088,0.163992341,-0.166693111,0.406394672,-0.747454908
2016-04-18 21,-0.344032027,-1.036182932,-0.246139404,0.165101782,-0.168408696,0.408489861,-0.747454908
2016-04-18 22,-0.412636428,-1.043308257,-0.240237451,0.159120319,-0.173236499,0.392709211,-0.747454908
2016-04-18 23,-0.472897763,-1.03169288,-0.239089314,0.152557799,-0.188515735,0.384089675,-0.747454908
2016-04-19 00,-0.444511614,-1.018480635,-0.243039065,0.157145317,-0.169499506,0.383759644,-0.747454908
2016-04-19 01,-0.396275056,-1.025394163,-0.230641477,0.155176425,-0.142494082,0.348166577,-0.747454908
2016-04-19 02,-0.393734076,-1.010573721,-0.227037966,0.151984153,-0.109747561,0.326739551,-0.747454908
2016-04-19 03,-0.39841008,-0.989434696,-0.22447968,0.151960027,-0.10652564,0.331370065,-0.747454908
2016-04-19 04,-0.449546688,-0.999152277,-0.224337809,0.146856213,-0.125371467,0.317800055,-0.747454908
2016-04-19 05,-0.551970406,-0.975086304,-0.222613211,0.138649836,-0.074973613,0.277732406,-0.747454908
2016-04-19 06,-0.578844416,-0.920100617,-0.220471461,0.143546579,0.001241427,0.269899229,-0.747454908
2016-04-19 07,-0.626370842,-0.908916313,-0.217233354,0.146156751,0.035338996,0.247838069,-0.747454908
2016-04-19 08,-0.59097533,-0.872415606,-0.213929916,0.146199339,0.007822501,0.235430844,-0.747454908
2016-04-19 09,-0.502744923,-0.914001347,-0.213962258,0.15063606,-0.05798098,0.268614929,-0.747454908
2016-04-19 10,-0.455707458,-0.951859591,-0.226806644,0.14545591,-0.082363851,0.321205519,-0.747454908
2016-04-19 11,-0.406828678,-0.943183664,-0.23704739,0.142425249,-0.061895215,0.343588163,-0.747454908
2016-04-19 12,-0.277133061,-0.940081514,-0.249968371,0.156574235,-0.029527253,0.37777305,-0.747454908
2016-04-19 13,-0.146851835,-0.950893434,-0.252737601,0.161759922,-0.017251249,0.418239139,-0.747454908
2016-04-19 14,-0.033251431,-0.951922511,-0.252232645,0.166540085,-0.029926501,0.419130369,-0.747454908
2016-04-19 15,0.04962733,-0.96743647,-0.253317104,0.168748738,-0.018893927,0.442248438,-0.747454908
2016-04-19 16,0.104613322,-0.986079771,-0.255208672,0.171350158,-0.032192826,0.44796097,-0.747454908
2016-04-19 17,0.105408328,-0.993503078,-0.250196389,0.166997085,-0.041277686,0.454804699,-0.747454908
2016-04-19 18,0.035174502,-1.005340979,-0.244999051,0.158440626,-0.070891609,0.43695934,-0.747454908
2016-04-19 19,-0.074345887,-1.006964963,-0.245906378,0.154990634,-0.076510965,0.401761548,-0.747454908
2016-04-19 20,-0.233483005,-0.996954574,-0.245829164,0.152301247,-0.056691897,0.389430343,-0.747454908
2016-04-19 21,-0.388914806,-0.938571888,-0.24780312,0.1506746,-0.024303793,0.373694841,-0.747454908
2016-04-19 22,-0.535970477,-0.920278915,-0.238382032,0.155883723,-0.017139596,0.384337173,-0.747454908
2016-04-19 23,-0.598679525,-0.916746674,-0.228427185,0.161433867,-0.015558336,0.377764006,-0.747454908
2016-04-20 00,-0.645970218,-0.91377365,-0.220544576,0.157768046,-0.006188958,0.376978352,-0.747454908
2016-04-20 01,-0.548827152,-0.902588364,-0.225715729,0.162963129,0.0740003,0.335020416,-0.747454908
2016-04-20 02,-0.494102514,-0.907946077,-0.226131868,0.169238846,0.103771596,0.345721767,-0.747454908
2016-04-20 03,-0.493767881,-0.892123712,-0.224955696,0.173126609,0.050122105,0.341213922,-0.747454908
2016-04-20 04,-0.48784996,-0.89834055,-0.223782131,0.17685129,0.081483826,0.325086713,-0.747454908
2016-04-20 05,-0.462645115,-0.896306302,-0.222803923,0.179308857,0.149883597,0.322123832,-0.747454908
2016-04-20 06,-0.472571996,-0.883339695,-0.221519984,0.177289872,0.235965512,0.313605206,-0.747454908
2016-04-20 07,-0.458217625,-0.918570144,-0.217304862,0.171601929,0.317765028,0.295892078,-0.747454908
2016-04-20 08,-0.429311377,-0.957144414,-0.213074714,0.164122884,0.319787325,0.291850274,-0.747454908
2016-04-20 09,-0.31895479,-0.937497679,-0.214656159,0.164235697,0.243101291,0.302170763,-0.747454908
2016-04-20 10,-0.169255324,-0.942029804,-0.214785479,0.164918467,0.175467939,0.320224629,-0.747454908
2016-04-20 11,-0.048826929,-0.94226581,-0.214119614,0.165637583,0.104308657,0.367339027,-0.747454908
2016-04-20 12,0.031036036,-0.974597674,-0.216668635,0.168080288,0.08257532,0.398462918,-0.747454908
2016-04-20 13,0.051801292,-0.974440185,-0.219186661,0.169449678,0.043816863,0.405752233,-0.747454908
2016-04-20 14,0.127368497,-0.946867124,-0.221732316,0.171931734,0.042689634,0.433089475,-0.747454908
2016-04-20 15,0.184708223,-0.941486222,-0.224286316,0.176703218,0.090560788,0.447121795,-0.747454908
2016-04-20 16,0.142410343,-0.947182781,-0.224546021,0.179632988,0.124289304,0.462156082,-0.747454908
2016-04-20 17,0.034797461,-0.957085082,-0.222616314,0.174919857,0.137149595,0.448904404,-0.747454908
2016-04-20 18,-0.028002481,-1.012024656,-0.219315702,0.163634214,0.132465317,0.434916955,-0.747454908
2016-04-20 19,-0.087712133,-1.012417131,-0.217967145,0.156784119,0.103810478,0.426392692,-0.747454908
2016-04-20 20,-0.164471374,-0.972299019,-0.219114581,0.158111648,0.074667992,0.424596223,-0.747454908
2016-04-20 21,-0.24226091,-0.965504042,-0.21635452,0.156372557,0.075669138,0.435445341,-0.747454908
2016-04-20 22,-0.312376529,-0.930469869,-0.216604649,0.152593102,0.077624922,0.456984606,-0.747454908
2016-04-20 23,-0.367537697,-0.905597116,-0.222100992,0.155071028,0.05941266,0.46468584,-0.747454908
2016-04-21 00,-0.414933164,-0.847458746,-0.224831174,0.156481097,0.04396285,0.454383587,-0.747454908
2016-04-21 01,-0.418742898,-0.845558911,-0.230703507,0.165383788,0.033248374,0.463976794,-0.747454908
2016-04-21 02,-0.440596514,-0.847757861,-0.231176459,0.173532,-0.007870004,0.465392136,-0.747454908
2016-04-21 03,-0.412797961,-0.87718268,-0.230095013,0.176703659,-0.046716483,0.463420967,-0.747454908
2016-04-21 04,-0.371295207,-0.896909556,-0.226709389,0.175844831,-0.04421998,0.451851809,-0.747454908
2016-04-21 05,-0.360175757,-0.933957998,-0.222917934,0.172092892,-0.025551942,0.447402382,-0.747454908
2016-04-21 06,-0.338739158,-0.962100738,-0.222490177,0.172093697,0.006216276,0.488542371,-0.747454908
2016-04-21 07,-0.33517515,-0.97304896,-0.220170376,0.169410691,0.020894059,0.487498686,-0.747454908
2016-04-21 08,-0.361775824,-0.983430751,-0.215639245,0.160210355,0.032530857,0.460523607,-0.747454908
2016-04-21 09,-0.339585232,-0.962139563,-0.215997563,0.15849416,0.006222056,0.458767077,-0.747454908
2016-04-21 10,-0.330510445,-0.984936071,-0.218865865,0.163572988,-0.029976941,0.458385337,-0.747454908
2016-04-21 11,-0.280133672,-0.965662211,-0.218674825,0.163798483,-0.084250523,0.446100528,-0.747454908
2016-04-21 12,-0.218504177,-1.002930005,-0.219782638,0.162266077,-0.141222029,0.447811448,-0.747454908
2016-04-21 13,-0.192283183,-1.011590221,-0.219381396,0.158523452,-0.188044367,0.382959322,-0.747454908
2016-04-21 14,-0.118054156,-1.123091315,-0.218286574,0.155585957,-0.21509387,0.365283615,-0.747454908
2016-04-21 15,-0.072836981,-1.07323568,-0.213531361,0.152485411,-0.214513277,0.368108154,-0.747454908
2016-04-21 16,-0.034529735,-1.090083874,-0.212264936,0.153057056,-0.21986754,0.350117395,-0.747454908
2016-04-21 17,0.065020269,-1.104269753,-0.215434267,0.1555995,-0.286649836,0.336496567,-0.747454908
2016-04-21 18,0.082489929,-1.117831268,-0.214824883,0.157575296,-0.351821531,0.355498406,-0.747454908
2016-04-21 19,0.051403729,-1.121462043,-0.225097528,0.169485527,-0.385145157,0.357689723,-0.747454908
2016-04-21 20,0.001753577,-1.138764575,-0.224333694,0.167410295,-0.363172238,0.349612513,-0.747454908
2016-04-21 21,-0.028604252,-1.152452043,-0.2220959,0.160945302,-0.36340994,0.31797002,-0.747454908
2016-04-21 22,-0.221477179,-1.13383295,-0.214256934,0.146709894,-0.33636536,0.289846869,-0.747454908
2016-04-21 23,-0.291161932,-1.086778273,-0.217719719,0.146074895,-0.293835098,0.277320822,-0.747454908
2016-04-22 00,-0.295976012,-1.079686409,-0.225053058,0.148677568,-0.266038257,0.258383211,-0.747454908
2016-04-22 01,-0.208354523,-1.072938679,-0.224044291,0.149116839,-0.245781778,0.237488162,-0.747454908
2016-04-22 02,-0.17203687,-1.05352848,-0.226437804,0.157014124,-0.211041993,0.212404722,-0.747454908
2016-04-22 03,-0.164395337,-1.059158947,-0.226563677,0.162819518,-0.167932643,0.203908744,-0.747454908
2016-04-22 04,-0.190076036,-1.05906249,-0.224888584,0.164706328,-0.156963845,0.208818563,-0.747454908
2016-04-22 05,-0.202055766,-1.016517918,-0.225076099,0.166116943,-0.136390465,0.201610188,-0.747454908
2016-04-22 06,-0.217493633,-1.027321379,-0.22415261,0.166591192,-0.090327843,0.220719139,-0.747454908
2016-04-22 07,-0.234251055,-1.028865561,-0.222967582,0.164339897,-0.017076571,0.255130525,-0.747454908
2016-04-22 08,-0.221832719,-1.050292106,-0.222900918,0.164475805,0.028835447,0.274302133,-0.747454908
2016-04-22 09,-0.177826026,-1.083123213,-0.222448328,0.16304113,0.007543455,0.291302958,-0.747454908
2016-04-22 10,-0.130346277,-1.110395271,-0.218131731,0.160940996,-0.047278679,0.327709457,-0.747454908
2016-04-22 11,-0.083166347,-1.110975448,-0.219758642,0.16221015,-0.079015916,0.340742777,-0.747454908
2016-04-22 12,-0.028907065,-1.110117267,-0.220028202,0.163463605,-0.084442949,0.361151019,-0.747454908
2016-04-22 13,-0.026657126,-1.110033349,-0.221607734,0.163532628,-0.102150569,0.378754228,-0.747454908
2016-04-22 14,-0.079953313,-1.119666068,-0.222599551,0.161310476,-0.148659595,0.327849878,-0.747454908
2016-04-22 15,-0.112810248,-1.110909243,-0.224218541,0.160675874,-0.136051232,0.296692701,-0.747454908
2016-04-22 16,-0.142480542,-1.082128806,-0.224399386,0.15891423,-0.118687119,0.300309131,-0.747454908
2016-04-22 17,-0.189593599,-1.070962366,-0.225180097,0.15742606,-0.123519641,0.278985105,-0.747454908
2016-04-22 18,-0.275448238,-1.069300766,-0.223788025,0.156236997,-0.144966682,0.271879222,-0.747454908
2016-04-22 19,-0.33316456,-1.037336867,-0.222294817,0.152965875,-0.175451119,0.267292089,-0.747454908
2016-04-22 20,-0.32510871,-1.006075624,-0.223142875,0.154991709,-0.159986194,0.274943821,-0.747454908
2016-04-22 21,-0.362972634,-1.045176745,-0.217670989,0.150196954,-0.153875498,0.252900875,-0.747454908
2016-04-22 22,-0.418765673,-1.160885657,-0.212526627,0.141117759,-0.107352929,0.265084763,-0.747454908
2016-04-22 23,-0.439482798,-1.215291167,-0.214539074,0.141519835,-0.070672852,0.319867664,-0.747454908
2016-04-23 00,-0.455898469,-1.175223474,-0.215340408,0.140584098,0.007029374,0.334031072,-0.747454908
2016-04-23 01,-0.444965849,-1.174124074,-0.219562167,0.142960454,0.074319664,0.334173075,-0.747454908
2016-04-23 02,-0.48633287,-1.171268392,-0.218844834,0.137523438,0.070126793,0.316965649,-0.747454908
2016-04-23 03,-0.526573867,-1.171517013,-0.216500065,0.133087996,0.030403473,0.31301496,-0.747454908
2016-04-23 04,-0.580987269,-1.160299172,-0.215484726,0.126222438,0.039717624,0.305733707,-0.747454908
2016-04-23 05,-0.608174917,-1.122778679,-0.22034887,0.130153809,0.03428782,0.377321296,-0.747454908
2016-04-23 06,-0.662165549,-1.147824519,-0.221258553,0.129532954,0.024282211,0.361048088,-0.747454908
2016-04-23 07,-0.704256729,-1.083188248,-0.22497983,0.132195921,0.056455354,0.343430407,-0.747454908
2016-04-23 08,-0.66075246,-1.068212508,-0.225399342,0.132634784,0.105984266,0.337717586,-0.747454908
2016-04-23 09,-0.558370497,-1.015721222,-0.22851797,0.137427907,0.145561736,0.345518944,-0.747454908
2016-04-23 10,-0.462406269,-0.991590516,-0.224902814,0.133719554,0.199386691,0.343547393,-0.747454908
2016-04-23 11,-0.327592335,-0.946853301,-0.225859237,0.134541028,0.193875499,0.359308524,-0.747454908
2016-04-23 12,-0.187773992,-0.969214657,-0.22659695,0.140134277,0.170632545,0.379576622,-0.747454908
2016-04-23 13,-0.035831674,-0.957902323,-0.225521705,0.141987682,0.185259408,0.379440544,-0.747454908
2016-04-23 14,0.112729818,-0.950548168,-0.225305887,0.143223524,0.21346815,0.396333368,-0.747454908
2016-04-23 15,0.140866325,-0.915448959,-0.225497184,0.14565364,0.257017374,0.411951526,-0.747454908
2016-04-23 16,0.193161429,-0.893582843,-0.223591198,0.146453734,0.268190976,0.419578819,-0.747454908
2016-04-23 17,0.155724663,-0.882361792,-0.225802465,0.149150631,0.258749545,0.419351984,-0.747454908
2016-04-23 18,0.101136649,-0.886278049,-0.227629439,0.150125107,0.207135859,0.404481285,-0.747454908
2016-04-23 19,0.027437953,-0.885044312,-0.229505018,0.150802258,0.141255743,0.381575314,-0.747454908
2016-04-23 20,-0.064617313,-0.911167684,-0.229762541,0.148845851,0.09032842,0.372741035,-0.747454908
2016-04-23 21,-0.160034128,-0.92340516,-0.22679142,0.150425879,0.036740039,0.347414578,-0.747454908
2016-04-23 22,-0.368226596,-0.841576524,-0.219811837,0.144678734,0.041483376,0.333728321,-0.747454908
2016-04-23 23,-0.484733218,-0.814753592,-0.227862462,0.159789761,0.030700028,0.338957604,-0.747454908
2016-04-24 00,-0.521104814,-0.814972792,-0.233660623,0.16944397,0.035743237,0.327867641,-0.747454908
2016-04-24 01,-0.519350241,-0.868825544,-0.23740293,0.179585068,0.022556776,0.312272121,-0.747454908
2016-04-24 02,-0.551852644,-0.915812921,-0.234924035,0.176506117,0.030871593,0.273822441,-0.747454908
2016-04-24 03,-0.6042793,-0.882749055,-0.238791674,0.184364713,0.006794544,0.304984434,-0.747454908
2016-04-24 04,-0.643912566,-0.873017727,-0.235489705,0.184927782,-0.023775521,0.285229222,-0.747454908
2016-04-24 05,-0.666886421,-0.89278777,-0.231966201,0.179451845,0.009873728,0.254031864,-0.747454908
2016-04-24 06,-0.698475995,-0.893904052,-0.232393312,0.176956648,0.063673753,0.230438041,-0.747454908
2016-04-24 07,-0.703351818,-0.880574352,-0.231066398,0.175252243,0.120909087,0.223954199,-0.747454908
2016-04-24 08,-0.620534297,-0.873532832,-0.229944115,0.174629171,0.184720364,0.230587979,-0.747454908
2016-04-24 09,-0.419183254,-0.868997762,-0.228406987,0.177586453,0.199492906,0.272516809,-0.747454908
2016-04-24 10,-0.318682878,-0.894821981,-0.222688017,0.167156208,0.225906521,0.309462481,-0.747454908
2016-04-24 11,-0.202447486,-0.92621284,-0.22441445,0.162551921,0.248456956,0.338703719,-0.747454908
2016-04-24 12,0.006997278,-0.938548888,-0.228143714,0.16641568,0.184524964,0.374865457,-0.747454908
2016-04-24 13,0.109959423,-0.92645708,-0.225525592,0.162507039,0.111599177,0.416702537,-0.747454908
2016-04-24 14,0.214075585,-0.970283692,-0.227726856,0.159963382,0.089213775,0.414471235,-0.747454908
2016-04-24 15,0.318834355,-0.998806218,-0.226770645,0.157506796,0.04942408,0.383681707,-0.747454908
2016-04-24 16,0.340480737,-1.041322464,-0.219989399,0.147998277,-0.00715748,0.387228042,-0.747454908
2016-04-24 17,0.348669208,-1.018440866,-0.220022957,0.143922495,-0.016876725,0.378680195,-0.747454908
2016-04-24 18,0.312725037,-1.031294286,-0.220443113,0.142604174,0.013888125,0.384339333,-0.747454908
2016-04-24 19,0.202220469,-1.031220791,-0.219076364,0.137636985,0.037839501,0.359126998,-0.747454908
2016-04-24 20,0.095183142,-1.022459887,-0.222328178,0.137275114,0.05273587,0.292280326,-0.747454908
2016-04-24 21,-0.103735075,-1.00074703,-0.220066012,0.133351055,0.119604547,0.274359084,-0.747454908
2016-04-24 22,-0.33333766,-0.941308982,-0.222739469,0.132440082,0.159429568,0.31117488,-0.747454908
2016-04-24 23,-0.365998483,-0.940941923,-0.232865488,0.146693654,0.100844999,0.341757496,-0.747454908
2016-04-25 00,-0.352327406,-0.948691387,-0.233800021,0.152656997,0.056220935,0.321214123,-0.747454908
2016-04-25 01,-0.402368359,-0.972535025,-0.232090517,0.154339279,0.00116787,0.286813466,-0.747454908
2016-04-25 02,-0.455356929,-0.915285315,-0.229611744,0.153055644,-0.02791289,0.288347781,-0.747454908
2016-04-25 03,-0.476495993,-0.879211527,-0.232252975,0.16431115,-0.034258586,0.318084615,-0.747454908
2016-04-25 04,-0.512766701,-0.911259911,-0.231427072,0.165283956,-0.001350656,0.277184651,-0.747454908
2016-04-25 05,-0.555135666,-0.910172068,-0.229981988,0.161915549,0.058508735,0.25994797,-0.747454908
2016-04-25 06,-0.581176146,-0.901004035,-0.228033972,0.15780368,0.12840619,0.243127239,-0.747454908
2016-04-25 07,-0.590034091,-0.939689227,-0.226273664,0.155171952,0.169126244,0.232109797,-0.747454908
2016-04-25 08,-0.522113193,-0.945011212,-0.221984355,0.153723172,0.162065971,0.230002538,-0.747454908
2016-04-25 09,-0.430542915,-0.946347789,-0.217366655,0.147037003,0.157528499,0.256090164,-0.747454908
2016-04-25 10,-0.260334981,-0.955608011,-0.219436692,0.146217222,0.164655798,0.301881017,-0.747454908
2016-04-25 11,-0.076657599,-0.957279167,-0.221312374,0.149437264,0.144169619,0.169153755,-0.747454908
2016-04-25 12,0.07106209,-0.958431213,-0.222291187,0.152239431,0.137294658,0.097250178,-0.747454908
2016-04-25 13,0.202279869,-0.983737079,-0.223984171,0.157455077,0.123000119,0.119453965,-0.747454908
2016-04-25 14,0.320105067,-0.992543077,-0.223929056,0.158661588,0.132033411,0.137244764,-0.724188096
2016-04-25 15,0.374297535,-1.0272395,-0.222419619,0.154094037,0.090055701,0.159024978,-0.724188096
2016-04-25 16,0.399996353,-1.047285432,-0.222057926,0.151469098,0.02624521,0.167656226,-0.724188096
2016-04-25 17,0.370986726,-1.0601881,-0.226283202,0.151091709,0.015580183,0.328357347,-0.724188096
2016-04-25 18,0.293159113,-1.052795346,-0.229340209,0.153064202,-0.048359674,0.364223032,-0.724188096
2016-04-25 19,0.159755806,-1.073040575,-0.228045383,0.149933113,-0.116746553,0.346060115,-0.724188096
2016-04-25 20,0.010732043,-1.059164272,-0.225009008,0.146154286,-0.18861559,0.316073784,-0.724188096
2016-04-25 21,-0.191846089,-0.989428427,-0.222184925,0.137011592,-0.19877235,0.303613974,-0.724188096
2016-04-25 22,-0.303789754,-0.972788858,-0.226976107,0.141438172,-0.187275075,0.297580927,-0.724188096
2016-04-25 23,-0.281450647,-0.942630829,-0.235182801,0.148678864,-0.200025936,0.270739409,-0.724188096
2016-04-26 00,-0.30428954,-0.906933541,-0.238603927,0.157147859,-0.165748629,0.241122679,-0.724188096
2016-04-26 01,-0.339126341,-0.893554593,-0.236317374,0.160394453,-0.13171689,0.219050444,-0.724188096
2016-04-26 02,-0.367185121,-0.892783465,-0.235499574,0.163857994,-0.067123155,0.214246269,-0.724188096
2016-04-26 03,-0.402584608,-0.910223431,-0.231405129,0.160392231,-0.016669766,0.193318766,-0.724188096
2016-04-26 04,-0.432121303,-0.901179312,-0.227413759,0.155889722,0.020338772,0.191884426,-0.724188096
2016-04-26 05,-0.440752176,-0.875350901,-0.231544663,0.159505102,0.058666485,0.229748919,-0.724188096
2016-04-26 06,-0.458011904,-0.865727624,-0.231095785,0.162649509,0.099398987,0.244597395,-0.724188096
2016-04-26 07,-0.430391345,-0.828884785,-0.229861439,0.161055949,0.183772121,0.230793054,-0.724188096
2016-04-26 08,-0.316119835,-0.834611596,-0.229558351,0.162497952,0.201281707,0.230400146,-0.724188096
2016-04-26 09,-0.123030423,-0.844672253,-0.22733354,0.160368728,0.172552285,0.267066351,-0.724188096
2016-04-26 10,0.059753882,-0.883660639,-0.222908711,0.155097332,0.136865351,0.299329096,-0.724188096
2016-04-26 11,0.272727927,-0.936603846,-0.223992256,0.153098413,0.114769323,0.329811045,-0.724188096
2016-04-26 12,0.423317387,-0.978356404,-0.222950052,0.149856529,0.067491074,0.349298455,-0.724188096
